0.0	1.0
0.037037037037037035	0.6914894834060371
0.07407407407407407	0.4734618914820913
0.1111111111111111	0.3751653324204666
0.14814814814814814	0.2552618170330014
0.18518518518518517	0.22268022003842136
0.2222222222222222	0.22268022003842136
0.25925925925925924	0.1966247985870513
0.2962962962962963	0.14522148604255566
0.3333333333333333	0.07506509895304868
0.37037037037037035	0.07506509895304868
0.4074074074074074	0.07506509895304868
0.4444444444444444	0.024344676406062585
0.48148148148148145	0.024344676406062585
0.5185185185185185	0.024344676406062585
0.5555555555555556	0.0
0.5925925925925926	0.0
0.6296296296296297	0.0
0.6666666666666666	0.0
0.7037037037037037	0.0
0.7407407407407407	0.0
0.7777777777777778	0.0
0.8148148148148148	0.0
0.8518518518518519	0.0
0.8888888888888888	0.0
0.9259259259259259	0.0
0.9629629629629629	0.0
1.0	0.0
